time_s,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8
0.0,10.96290894997891,11.959540072241328,13.559912605209332,14.685984011997563,15.883598621270563,16.340559095311683,16.915449138685453,18.99352636829267
1.0,11.230961113769812,12.22547987159977,13.58803943646776,14.706421027083122,16.00453186283436,16.28909627496028,16.966083047336024,19.347628250205457
2.0,11.157650906107355,12.247105543140997,14.020205807365212,14.818409623597608,15.745198834321906,16.001059868458142,16.88054778220252,19.377781455643323
3.0,11.14675483331711,12.239918533450668,13.957567497477607,14.824805363488618,15.670195824578526,16.049596360615713,16.96428506213395,19.187356799123865
4.0,10.807397806874459,12.307368446554294,13.908399567462787,14.82377922997484,15.37618712613154,16.20552242123527,16.84655238325994,18.701949514632773
5.0,10.824249992450966,12.261196226026163,13.627523241094831,14.513120588764266,15.66396243352321,16.326923208711374,16.987843587558125,18.68098051133713
6.0,10.855645618771472,12.249880037872538,13.33757892344354,14.499469240307567,15.490476538130538,16.28289192158191,17.012500884063307,19.005494085714833
7.0,11.14038072768295,12.295800402781875,13.315148693415251,14.617401105099011,15.590619101559817,16.244774959227637,16.987790148516698,19.08232784183823
8.0,10.821952510231965,12.429218477772324,13.562763926846442,14.632559873873877,15.47215981279553,16.026555949928703,17.185666790485573,19.00779006037566
9.0,11.139332050586098,12.497313348213444,13.659705691693956,14.639646455601069,15.635363897369574,16.317708435779004,17.066523723664492,18.978709216637544
10.0,11.165024853170198,12.453292539603133,13.781696986553795,14.711378568185037,15.530012828469623,16.276222447584715,17.225567363996603,19.048005364571836
11.0,11.38723726970476,12.447475324184582,13.700629846887935,14.833165123230566,15.644140283293236,16.41646174432073,17.19437287721306,19.006038921734792
12.0,11.370246217700775,12.592553332705934,13.828392252540203,15.048314062557829,15.517117416676479,16.327145790936584,16.97541340308472,18.968057792754486
13.0,11.293213559981318,12.709602711345775,13.910177680579567,14.748871047150216,15.551932901838033,16.21522632927652,16.758311887976703,18.800247749263935
14.0,11.179808104178411,12.590078399732748,13.717131571758914,14.598237669728801,15.698849492820335,16.03794959772799,16.959498341570605,19.169258720447573
15.0,11.046118410329875,12.40942987552009,13.74390458721887,14.667415053879251,16.040129417421422,16.085653760445403,16.98869794135199,19.347268898797676
16.0,10.972596676156698,12.102974274522223,13.879072349307982,14.593579960578031,16.214960878137656,16.370819232153057,17.123732429854215,19.22281385488582
17.0,11.077456911346529,12.241454809754504,13.9104474967326,14.878750467340643,16.03539218731571,16.221758473361756,17.05601140871124,19.063978386049943
18.0,11.076973293487105,12.387414191416914,13.589613184621475,14.689280682169061,15.97516028666724,16.201103527100223,16.933526022777908,18.895389959030854
19.0,11.226201631545749,12.463888162636,13.468576645846214,14.887160040905131,16.011759177862842,16.032931476234104,17.164203106556467,18.97624742120782
20.0,11.105269490822241,12.318514491386788,13.681018733474431,14.696396345340117,15.817307214031088,16.35725087521691,17.136990092203668,19.20990153745121
21.0,11.165557223942463,12.226019921994622,13.573396963136432,14.63044540090197,15.916202371929112,16.148187363464913,17.207112461989517,19.116329850026368
22.0,11.154859206781406,12.327634747063886,13.299239093846634,14.701776587869642,15.705271477046518,16.3390697819057,17.335809208197734,19.05599308631769
23.0,11.226723541333127,12.227847020865484,13.096005121892048,14.668046532513644,15.509176941505643,16.34215399876484,17.3594263236138,19.15688865606555
24.0,10.85064261680327,11.996961272430978,13.258689895754173,14.843400286056497,15.555647843011863,16.2998119524042,17.690111806396473,19.065515153028027
25.0,11.006433344626432,12.161155767034545,13.094204822259067,14.664914848845427,16.011546232531167,16.32263420819294,17.268388734467113,19.317092723403707
26.0,11.173100549100807,11.965558571195091,13.300015517413662,14.714159315339757,16.113612144295793,16.080986016770858,17.730612228020235,19.457023753483995
27.0,11.254589880226092,12.273570972603316,13.50234501081377,14.911551135436614,15.992152962121201,15.996937007453214,17.38724335084396,19.373346896710345
28.0,11.180206391571982,12.150101915569277,13.638783556426041,14.687498409618282,15.974374516909569,16.23795349012117,17.332914051014974,19.133782482681845
29.0,11.59442216196822,12.533299392713145,13.347966067040351,14.828921126414704,15.836979887257904,16.412625490325556,17.163508544970117,18.93467275980042
30.0,11.443114130910878,12.278917910988795,13.402513374182293,14.949398410302768,15.909377989708066,16.450352880992266,17.363779052630765,19.224771771696634
31.0,11.308517157570419,12.53859995903322,13.462527950855112,15.351922569949123,15.889800009723288,16.57732610226997,17.583613004997417,19.107102014039572
32.0,10.851297902058766,12.355665801211991,13.622829969958627,15.324108279177413,15.898294807249313,16.74992251856453,17.561237763840538,18.808919225041734
33.0,11.045435857013386,12.44666383834277,13.767570781870695,14.999721607472539,16.004178443299846,16.603671752638363,17.238274763303398,18.91058493573375
34.0,11.299713674984895,12.509772877887864,13.60214699594024,14.719980004073795,15.907306996837852,16.49956950042028,17.33042505733741,18.969047837515575
35.0,11.341464583693025,12.474054982144345,13.871285416036484,14.665123423516171,15.821384019463657,15.929599088880003,17.2372668018922,18.99748358467386
36.0,11.195391364081315,12.539620547041023,13.789727407266573,14.822309703028786,15.583875218269732,16.05354481185294,17.463130151326027,18.94977790221575
37.0,10.845444971638338,12.358444321060068,13.67806108184707,14.780090411207235,15.717338144459408,16.034825747872187,17.260240079590478,19.06776983040838
38.0,11.01306164545191,12.403107918001364,13.497244433425772,14.925893368316853,16.02487533249456,16.14879437152794,17.344655852415478,19.190403966334287
39.0,11.302201858001254,12.42032780435342,13.613724085154935,15.163115819609212,15.98703110311316,16.456717501722455,17.03159067650431,18.988791294217837
40.0,11.495228403603344,12.69375202423442,13.490239550307333,15.26561408021903,15.981835593690649,16.79185995953236,17.24251715829691,18.766730260659017
41.0,11.325145960495618,12.858658165436825,13.594160931417008,14.956009839274259,15.9458287892754,16.753758983109943,17.34235859545165,19.079161373885565
42.0,11.184475477259385,12.66049867161661,13.343247329783088,14.63833946720125,15.816855540613014,16.916868531231792,17.426258901005053,18.941936982617126
43.0,11.11043152300852,12.429262018349476,13.274031050481462,14.648073096262639,15.751668823372318,16.635917686503056,17.24428502865234,19.029357318949838
44.0,11.198074192354722,12.018392157881765,13.325881924003095,14.844875636456127,15.692483315385115,16.469724849546044,17.187900402071683,19.01814594623186
45.0,11.191057627059692,12.25160967992655,13.405492749032602,14.976908794740954,15.79171431385844,16.441316120838827,17.162458806616705,19.1573320499887
46.0,11.239417968484862,12.585112268873013,13.405865291145213,14.929169528081108,15.737886696465853,16.280476935877484,17.31400026403982,19.190576279548583
47.0,11.38563437824038,12.623473343439931,13.404407567602199,14.995184892652341,15.707981992332975,16.19882588798004,17.460568551262025,18.869998140790564
48.0,11.282426263458412,12.302005154310548,13.399635425681765,14.864702008290681,15.926042815035457,16.21217184429484,17.409540577982764,19.077661875535316
49.0,11.399231894037854,12.409567825734976,13.764895809279471,15.0796605380929,16.1885953413507,16.3971744286819,17.321142673720757,19.078041345764845
50.0,11.387453957322096,12.228709783899014,13.78759588656452,14.761290462739824,16.149947355602812,16.512325087615604,17.216812090457122,19.24711165737847
51.0,11.042319517237402,12.552328375783844,13.836509196041881,14.690013280271122,16.167311611842564,16.189252747847455,17.5251476314389,18.96820494689219
52.0,11.06668173402159,12.90146358566965,13.542287369128408,15.045397656672524,16.202289202547213,16.163687615845557,18.044405991518914,18.910895572067535
53.0,10.828265426180923,12.898348901456812,13.770439532197841,15.100704468676932,15.905714610169964,16.41005839170359,17.753269458339478,19.218523395739535
54.0,11.021772688747376,13.046582457258232,13.749970489577555,15.277167181511585,15.91524371453156,16.61817381363429,17.39595328121184,19.20022870813273
55.0,11.037928945746513,12.616767089338067,13.894203650214845,15.057539184964424,15.705693814147859,16.48719476663759,17.348769811443105,19.420775104481073
56.0,11.336154914844192,12.281496307990428,13.905315304470728,14.875893554092869,16.038120618755876,16.108465679473007,17.594745868313826,19.40898640718459
57.0,11.185464568869655,12.124476242893289,13.903073118338519,14.701667878869795,16.22121729421403,16.183904945356776,17.396152445879004,19.55599809686065
58.0,11.460863174606768,11.987151681675002,13.835547639226906,14.947935657317739,16.558080943847354,16.220714050125558,17.0650079007669,19.446125526031175
59.0,10.855456501448323,12.008594402115909,13.875636804786325,14.997231544177485,16.31212439912033,16.457141035107625,17.34816017307905,19.274211872712755
60.0,11.150688245181527,12.376280433747999,13.909458610801703,14.925873719715936,15.984460941916332,16.400206297795414,17.165556628997315,19.198546021827575
61.0,10.950565625746137,12.560421283153314,13.740666702465578,14.791678723022853,15.82259019009171,16.300021782050866,17.284582504371095,19.34239989013124
62.0,11.235228808799741,12.817915681525912,13.681992871176785,14.966193425639151,16.01963707447899,16.274261903214327,17.457346173244808,19.187845712649327
63.0,11.23604711966289,12.537437210474437,13.451664575589266,15.412904237288222,16.30790748480544,16.244398252820048,17.469857978577416,19.13134911741583
64.0,11.438352615453676,12.498436270061385,13.726936505931464,15.23752341546877,15.944935565580524,16.40825339905411,17.29356316703355,19.15173970458847
65.0,11.43526904585051,12.572896557765484,13.59454240162211,15.425168936660318,15.854884042123235,16.408116648393996,17.144380200427562,19.386195142309244
66.0,11.15301673895164,12.486438127782344,13.66970330195146,15.194615618572927,15.834211264230248,16.37308795133509,17.267531117375558,19.250858899350877
67.0,11.243050912551364,12.714819871196607,13.763769766414754,15.103573913097055,15.912730388947823,16.31960084938918,16.969141205521076,19.000706145652355
68.0,11.218317703458329,12.6312679946544,13.453639902811661,14.77164833203286,16.159870368537717,16.670372548510464,17.45935469326675,18.666398997965473
69.0,11.181578637634516,12.459724244098147,13.681707717618156,14.576958239409578,16.457568810646595,16.896392788400657,17.400116860789677,19.244540596216623
70.0,10.852329333962018,12.305335859008611,13.50596898706154,14.514953246125756,16.45135084034747,16.8866565803414,17.342301696390827,19.28325525537504
71.0,10.676526077077133,11.953795299894887,13.577099219798876,14.651356887969904,16.19701235864761,16.789952076474936,16.910198153454733,19.429926181760298
72.0,10.98730877432632,12.029458214079277,13.797191964523787,15.08724980696599,15.815765230535542,16.31726493369107,17.214879467805257,19.138459063456445
73.0,11.269704625861735,12.18845370971135,13.87874573716228,15.097692094774645,16.2044338126877,16.102493056425967,17.495942576762825,18.974961832933083
74.0,11.411988102226456,12.368938406471441,13.661092832596456,14.863948920277622,16.123844250361316,15.936823789950587,17.779678909416834,18.89868906536666
75.0,11.24523757560279,12.420666496773977,13.215682063873636,15.031422887331901,16.145969911985393,16.331793171941783,17.90726419895587,18.741337724675322
76.0,11.414925984632841,12.301024179281221,13.342876169311594,14.87891654842982,16.048277057094722,16.812883933742672,17.872513903219282,18.737735118135895
77.0,11.330829001222286,12.350884075809947,13.447825664245258,15.44258174667367,16.210413915362423,16.85538127354337,17.40761347638383,18.70166347472581
78.0,11.324275052384506,12.267033199789514,13.534436476146638,14.9319642681899,16.535014473892588,16.69537508427881,17.55438287427693,18.789314262111567
79.0,11.331162395773854,12.19978134405528,13.775953412366174,14.905117865216363,16.26950354565457,16.36940724411847,17.26476406072283,18.997318431598465
80.0,11.187109058222413,12.482976726671648,14.047772562485992,14.50003376225895,16.00507454602234,16.36113847219362,17.44495164144628,18.90396676675937
81.0,11.183548794896131,12.495205135095437,13.926447881955552,14.65166255434624,16.04200700649575,16.543709169546823,17.104104570907456,19.173277621106735
82.0,10.865218626666444,12.353419894447498,13.853923814408418,14.725990318929204,15.807918669415391,16.795075424392543,16.93666530930133,19.148433259741445
83.0,10.974777511821566,12.509013984364632,13.82851005600621,14.763517158860756,16.031330486936383,16.65776630985391,17.1947060219734,19.25498373463971
84.0,11.052454274056657,12.916565496304107,13.78799315875053,14.36013231089952,15.845725898354708,16.20735046522211,17.225365697779434,19.158658885571647
85.0,11.018286124524415,12.699400153275937,13.840090753670362,14.759010597852123,16.104418633129026,16.447541920381074,17.27940795388594,19.094830353685566
86.0,11.204699675750195,12.593614351382676,13.334160004049046,15.077157817016262,16.180259032006745,16.356431460257348,17.331861143365796,18.926941436742982
87.0,11.110057883222884,12.38137475397486,13.21635077509497,15.412562590286205,16.27452074218087,16.332440773836748,17.158305811198925,19.158143258568423
88.0,11.218142463317578,12.41224184493941,13.61191214282845,15.32146511476045,16.103863317419908,16.208237352946465,16.93401103279234,19.489724974260763
89.0,11.521585081785707,12.531814155761305,14.088171952211296,15.248926714769748,16.15250653143313,15.99644878406546,16.951909229168166,19.709627401758826
90.0,11.38964371050898,12.812658933358636,14.073101142134133,14.718875492597649,16.52332039580911,16.19593486439076,17.084493357227462,19.480951091081334
91.0,11.071978886815534,12.685270818788648,13.845443755246936,14.838935180969829,16.654599972621885,16.21852383225094,17.362204662084874,19.167233466053478
92.0,11.101032700997655,12.78338409608632,13.636103513178664,14.796353212853818,16.734154755251904,16.463174678410393,17.137563409908886,18.767548957243662
93.0,10.99907206941421,12.775192710364339,13.601497803513746,14.921175872599788,15.715035902539558,16.539788168012734,17.182090264985312,19.059142436398425
94.0,10.780564434862768,12.733988220246058,13.477194805832196,15.156301316878384,15.730425984286644,16.47070954621343,17.37518801878833,18.95041993292316
95.0,10.72035772517627,12.690268033825115,13.865247256622055,15.461198681507664,15.656331700048923,16.69524681334151,17.400570778204507,18.78874779232378
96.0,10.791719984437437,12.767121961150618,13.82086083917838,15.140220678173758,15.78726018911643,16.549650733103437,17.23913018052888,18.932329709346018
97.0,10.874849361112906,12.31611570151689,14.13222967592403,15.230442685313237,15.779940671183715,16.861594267773906,17.229890327884664,18.997719968036787
98.0,11.017707473220163,12.462862444204793,13.823890943240428,14.979876754186682,16.15536498864903,16.67290255294149,17.197390017459504,18.998157304520472
99.0,11.081636394328193,12.493577971520176,13.78901475123073,15.1164149748682,16.387518508732285,16.646649279825603,17.354933534908316,18.685201669549546
100.0,11.138994129248342,12.574970593703307,13.883433260963328,14.922836181396484,16.545337570745907,16.04306695256791,17.014198634203375,18.857269158648446
101.0,11.210234976245777,12.165771133297332,13.795723896507454,14.652087916474708,15.951125829634396,16.014548318166767,17.025290145907288,19.02948929015899
102.0,11.408135012914252,12.319263469371172,14.029026770322242,15.069610911766729,16.04708528695332,16.103430661745854,16.985928788685868,18.878012084629614
103.0,11.118630299157703,12.466877628442209,13.758604326410303,15.277985877400617,15.861088732265635,16.315975359460463,17.073355397994746,18.916639085662542
104.0,11.205142525065895,12.480329532976072,14.132921585967855,15.365602748920265,16.023329755318443,16.20648663128673,17.29558768059233,18.835750499515946
105.0,11.03121079346112,12.608232270903867,13.700496376834408,15.035509471939205,15.880422672485844,16.34080775893787,17.25339396415482,18.970664094430987
106.0,11.075997480112623,12.366431697070855,13.917605167126283,15.29100029500794,16.028540008756806,16.16907781389756,17.16412351725693,19.022462374606878
